BikeId;Rental Start Date;Rental End Date;Duration;Fare (in Cents);Starting Location;Ending Location;Rough Distance (KM)
1233;4.11.2021 16:14;4.11.2021 16:16;00:02:19;50;37.9469545,32.4843965;37.9468994140625,32.484378814697266;0.006318533
1082;4.11.2021 16:11;4.11.2021 17:11;01:00:25;200;37.8668433,32.42495;37.8884391784668,32.493648529052734;6.490177979
1286;4.11.2021 16:09;4.11.2021 17:11;01:01:41;200;37.8666388,32.4246747;37.88848876953125,32.49346160888672;6.507886141
1289;4.11.2021 16:02;4.11.2021 16:42;00:39:45;200;37.86442833259455,32.45367044593634;37.87506866455078,32.48514175415039;3.005199376
1204;4.11.2021 16:02;4.11.2021 16:42;00:39:56;200;37.8643951,32.4536416;37.87512969970703,32.485069274902344;3.005825637
1111;4.11.2021 16:01;4.11.2021 16:32;00:30:49;200;37.864437,32.4535826;37.874061584472656,32.489540100097656;3.332807521
1038;4.11.2021 15:53;4.11.2021 16:12;00:18:56;200;37.9292082,32.5314378;37.94733810424805,32.52204895019531;2.177614505
1059;4.11.2021 15:53;4.11.2021 17:10;01:16:29;350;37.9460419,32.5015793;37.89957809448242,32.490020751953125;5.265077072
1268;4.11.2021 15:51;4.11.2021 16:12;00:21:05;200;37.9292302,32.5314959;37.947418212890625,32.522159576416016;2.181864615
1201;4.11.2021 15:28;4.11.2021 17:37;02:08:24;350;38.0224273,32.513168;37.94977951049805,32.51327896118164;8.078071478
1274;4.11.2021 15:28;4.11.2021 19:03;03:35:12;650;38.0226224,32.5123887;37.949710845947266,32.513370513916016;8.107851501
1024;4.11.2021 15:28;4.11.2021 19:10;03:42:22;650;38.0225635,32.5125668;37.911529541015625,32.501129150390625;12.38705842
1084;4.11.2021 15:17;4.11.2021 16:02;00:44:31;200;38.0096266,32.5225219;37.94596862792969,32.50154113769531;7.313418986
1255;4.11.2021 15:02;4.11.2021 16:16;01:14:00;350;37.8632785,32.47027;37.85361862182617,32.42333984375;4.257790779
1286;4.11.2021 14:59;4.11.2021 15:45;00:45:24;200;37.86928,32.4865383;37.86669158935547,32.42462921142578;5.442014626
1082;4.11.2021 14:59;4.11.2021 15:47;00:47:53;200;37.8691143,32.486677;37.866668701171875,32.42462158203125;5.454033658
1053;4.11.2021 14:54;4.11.2021 16:16;01:22:13;350;37.863205610936305,32.470297827911786;37.853759765625,32.42340087890625;4.249022436
1258;4.11.2021 14:52;4.11.2021 16:18;01:26:42;350;37.8631681,32.47024;37.853721618652344,32.4232292175293;4.258726132
1101;4.11.2021 14:40;4.11.2021 15:34;00:54:12;200;37.866774,32.4246771;37.86676025390625,32.42457962036133;0.008692376
1058;4.11.2021 14:36;4.11.2021 17:06;02:30:00;500;37.8667277,32.4245774;37.85363006591797,32.423301696777344;1.460690149
1053;4.11.2021 14:28;4.11.2021 14:39;00:10:32;50;37.8706767,32.4835653;37.863399505615234,32.47026824951172;1.420288403
1046;4.11.2021 14:28;4.11.2021 14:42;00:14:33;200;37.8644179,32.4536104;37.8644097,32.4535758;0.003171253
1279;4.11.2021 14:25;4.11.2021 14:27;00:02:14;50;37.8705866,32.483438;37.87065887451172,32.48344039916992;0.008039318
1264;4.11.2021 14:16;4.11.2021 14:51;00:34:07;200;37.8721793,32.4988454;37.872108459472656,32.498958587646484;0.012678909
1168;4.11.2021 14:15;4.11.2021 14:17;00:01:14;50;38.0197423,32.5153105;38.01974105834961,32.5153694152832;0.005162778
1287;4.11.2021 13:19;4.11.2021 13:38;00:18:30;200;37.8667217,32.424587;37.8644905090332,32.453670501708984;2.565067269
1152;4.11.2021 13:14;4.11.2021 13:38;00:23:39;200;37.8667528,32.4246102;37.86444854736328,32.45365905761719;2.562840022
1094;4.11.2021 12:53;4.11.2021 13:40;00:46:41;200;37.95758051433995,32.560744277321405;37.95758819580078,32.56072998046875;0.001516807
1067;4.11.2021 12:44;4.11.2021 13:42;00:57:46;200;37.95757547033897,32.560689409738856;37.95759963989258,32.5606803894043;0.002801475
1226;4.11.2021 12:26;4.11.2021 12:41;00:15:31;200;37.8740517,32.4896007;37.872291564941406,32.494258880615234;0.453297224
1146;4.11.2021 12:23;4.11.2021 12:33;00:10:01;50;37.8657757,32.488933;37.852760314941406,32.488399505615234;1.448002441
1232;4.11.2021 12:21;4.11.2021 12:25;00:03:28;50;37.8739908,32.4896163;37.87403869628906,32.48957824707031;0.006286507
1292;4.11.2021 12:15;4.11.2021 12:20;00:04:26;50;37.8738694,32.4896595;37.874088287353516,32.489681243896484;0.024413876
1152;4.11.2021 12:10;4.11.2021 12:37;00:26:42;200;37.8800819,32.4528671;37.866729736328125,32.4245491027832;2.895240536
1311;4.11.2021 12:07;4.11.2021 12:43;00:35:21;200;37.8738379,32.489705;37.872249603271484,32.494178771972656;0.430569972
1122;4.11.2021 11:52;4.11.2021 12:09;00:17:13;200;37.88841403240936,32.493669753816754;37.87409973144531,32.48963928222656;1.630510425
1049;4.11.2021 11:49;4.11.2021 11:52;00:03:06;50;37.88860926356471,32.49331881186875;37.888431549072266,32.49354934692383;0.028280386
1301;4.11.2021 11:17;4.11.2021 12:34;01:16:55;350;37.8584805,32.5429949;37.8654899597168,32.53614044189453;0.98467016
1146;4.11.2021 11:06;4.11.2021 11:16;00:09:41;50;37.8526706,32.4883596;37.86585998535156,32.48902130126953;1.467742772
1039;4.11.2021 10:55;4.11.2021 11:12;00:17:24;200;38.0137953,32.5211482;999,999;14578.33865
1211;4.11.2021 09:49;4.11.2021 09:51;00:01:10;50;37.947435,32.522008;37.947418212890625,32.522098541259766;0.008155652
1037;4.11.2021 09:18;4.11.2021 09:39;00:20:36;200;37.870716,32.5150348;37.883480072021484,32.4865608215332;2.874045814
1038;4.11.2021 08:19;4.11.2021 08:22;00:03:00;50;37.9292333,32.5314364;37.92924118041992,32.53142166137695;0.001561688
1211;4.11.2021 07:44;4.11.2021 07:52;00:08:24;50;37.9473916,32.5220975;37.947418212890625,32.52199172973633;0.009735187
1268;4.11.2021 07:42;4.11.2021 08:01;00:19:06;200;37.9473917,32.522135;37.92924118041992,32.531558990478516;2.180902584
1095;4.11.2021 01:59;4.11.2021 02:27;00:28:39;200;38.01618364291948,32.51800897848523;38.02259063720703,32.51250076293945;0.860449313
1060;4.11.2021 00:49;4.11.2021 01:10;00:21:36;200;38.01380821713397,32.521133679262654;38.01388931274414,32.52122116088867;0.011834264
1228;4.11.2021 00:47;4.11.2021 01:12;00:24:36;200;38.0138039,32.5211594;38.01374816894531,32.52109146118164;0.008592305
1296;4.11.2021 00:44;4.11.2021 01:37;00:52:43;200;38.0137979,32.5211437;38.01374053955078,32.52109909057617;0.007480262
1036;4.11.2021 00:44;4.11.2021 01:11;00:26:20;200;38.0139041,32.5212132;38.009559631347656,32.522621154785156;0.498582077
1124;4.11.2021 00:25;4.11.2021 00:48;00:22:58;200;38.0225742040009,32.51246774699904;38.01380920410156,32.521080017089844;1.232508298
1039;4.11.2021 00:14;4.11.2021 00:46;00:32:24;200;38.0225551,32.5124741;38.01382064819336,32.521270751953125;1.239798223
1147;4.11.2021 00:13;4.11.2021 00:30;00:17:12;200;37.8721175,32.4942074;37.865421295166016,32.53593063354492;3.737360605
1276;3.11.2021 23:25;3.11.2021 23:49;00:24:05;200;38.00949629711801,32.5225771942895;37.97909164428711,32.51715850830078;3.414025609
1159;3.11.2021 23:08;3.11.2021 23:24;00:16:17;200;37.8706895,32.483602;37.89265823364258,32.478111267089844;2.489888706
1058;3.11.2021 22:38;3.11.2021 22:39;00:00:54;0;37.8667413,32.4246199;37.866798400878906,32.42462158203125;0.006351045
1287;3.11.2021 21:01;3.11.2021 22:38;01:37:08;350;37.87230450455061,32.494184675602206;37.86677932739258,32.42451095581055;6.146631738
1268;3.11.2021 20:57;3.11.2021 21:56;00:59:03;200;37.947387,32.5220969;37.94746017456055,32.522071838378906;0.008428173
1211;3.11.2021 20:52;3.11.2021 20:55;00:03:44;50;37.947422,32.5220837;37.94736862182617,32.52214050292969;0.007748363
1281;3.11.2021 20:37;3.11.2021 23:10;02:32:48;500;37.9791318,32.5171632;37.979068756103516,32.51721954345703;0.00857496
1154;3.11.2021 20:28;3.11.2021 20:48;00:19:38;200;37.9387627,32.5115322;37.9498291015625,32.51340103149414;1.241391948
1101;3.11.2021 20:13;3.11.2021 22:38;02:25:18;500;37.8536121,32.4233075;37.86669921875,32.42462158203125;1.459786744
1058;3.11.2021 20:11;3.11.2021 22:36;02:24:56;500;37.8536906,32.4233605;37.8668212890625,32.42462921142578;1.464308079
1189;3.11.2021 19:57;3.11.2021 20:10;00:13:57;200;37.8575974,32.430959;37.85369873046875,32.42321014404297;0.806694263
1065;3.11.2021 19:56;3.11.2021 21:00;01:04:22;200;37.857565214230334,32.4310386948624;37.8721809387207,32.494319915771484;5.787932236
1313;3.11.2021 19:37;3.11.2021 19:38;00:00:44;0;37.86677459288977,32.42458664656363;37.86676025390625,32.42451858520508;0.006183637
1076;3.11.2021 19:16;3.11.2021 19:25;00:09:26;50;37.8721017,32.4988333;37.867061614990234,32.4840087890625;1.416824703
1131;3.11.2021 18:19;3.11.2021 18:29;00:10:32;50;37.9474077,32.5220698;37.93878936767578,32.51148986816406;1.333832738
1310;3.11.2021 17:59;3.11.2021 18:31;00:31:28;200;37.8800894,32.4528805;37.867431640625,32.48408889770508;3.079705159
1122;3.11.2021 17:43;3.11.2021 18:18;00:34:09;200;37.8671245,32.4841482;37.888389587402344,32.4935188293457;2.503519614
1276;3.11.2021 17:39;3.11.2021 18:09;00:29:46;200;38.0197633,32.5153554;38.0095100402832,32.52251052856445;1.301062736
1291;3.11.2021 17:18;3.11.2021 18:03;00:44:59;200;38.0094897,32.5227901;37.949798583984375,32.51332092285156;6.689036968
1215;3.11.2021 17:18;3.11.2021 18:27;01:09:51;200;37.9790912,32.5171688;37.979148864746094,32.51713180541992;0.007185252
1215;3.11.2021 17:17;3.11.2021 17:17;00:00:33;0;37.9790873,32.5171492;37.97908020019531,32.517189025878906;0.003578811
1195;3.11.2021 17:13;3.11.2021 18:26;01:13:51;350;37.9791949,32.5171237;37.97911071777344,32.517181396484375;0.010639286
1265;3.11.2021 17:02;3.11.2021 18:25;01:22:58;350;37.9791038,32.5171943;37.979068756103516,32.51723861694336;0.005501994
1141;3.11.2021 16:34;3.11.2021 16:50;00:15:44;200;37.8674606,32.4842817;37.86717987060547,32.4842414855957;0.031414651
1205;3.11.2021 16:33;3.11.2021 16:47;00:13:36;200;37.9497667,32.5133117;37.949668884277344,32.513309478759766;0.010878356
1273;3.11.2021 16:31;3.11.2021 16:58;00:26:50;200;37.8774391,32.4830879;37.877159118652344,32.482818603515625;0.039088239
1313;3.11.2021 16:25;3.11.2021 16:56;00:30:51;200;37.86673697182332,32.42455262094948;37.86674118041992,32.4245491027832;0.000560693
1123;3.11.2021 16:11;3.11.2021 16:23;00:11:53;200;37.8721971,32.4988557;37.8731803894043,32.48160934448242;1.517737012
1106;3.11.2021 16:04;3.11.2021 16:50;00:45:25;200;38.0197602,32.5153606;38.00954818725586,32.522518157958984;1.297148341
1159;3.11.2021 15:58;3.11.2021 16:12;00:13:57;200;37.8644488,32.4535934;37.87063980102539,32.483489990234375;2.713135532
1276;3.11.2021 15:57;3.11.2021 15:58;00:00:53;0;38.0197713,32.5153311;38.019771575927734,32.51539993286133;0.00602978
1276;3.11.2021 15:55;3.11.2021 15:56;00:00:58;0;38.0197385,32.5153664;38.019771575927734,32.51539993286133;0.004706951
1037;3.11.2021 15:43;3.11.2021 16:36;00:52:44;200;37.8954575,32.5060672;37.870670318603516,32.51504135131836;2.866529069
1161;3.11.2021 15:40;3.11.2021 17:00;01:20:21;350;38.0197917,32.5154167;37.87226867675781,32.49420166015625;16.50895839
1287;3.11.2021 15:32;3.11.2021 16:58;01:25:09;350;38.019756064159154,32.5153123835975;37.87213897705078,32.49428176879883;16.51753815
1038;3.11.2021 15:31;3.11.2021 16:10;00:38:55;200;38.019823,32.5152312;37.94744110107422,32.522159576416016;8.071373261
1129;3.11.2021 15:29;3.11.2021 16:13;00:43:23;200;38.0096756,32.5225382;38.009788513183594,32.522071838378906;0.042744044
1234;3.11.2021 15:26;3.11.2021 15:27;00:01:34;50;38.019692365052094,32.5153051506128;38.019718170166016,32.51533126831055;0.003669862
1191;3.11.2021 15:06;3.11.2021 16:24;01:18:05;350;37.866751,32.4245819;37.94731140136719,32.52191925048828;12.3762588
1211;3.11.2021 15:01;3.11.2021 16:25;01:23:16;350;37.8667626,32.4245921;37.94723129272461,32.52193069458008;12.36895796
1268;3.11.2021 14:54;3.11.2021 16:22;01:28:33;350;37.86677,32.42457;37.947410583496094,32.52212142944336;12.39566933
1313;3.11.2021 14:40;3.11.2021 15:07;00:26:43;200;37.8665679,32.4245737;37.86669158935547,32.424659729003906;0.015690502
1259;3.11.2021 14:28;3.11.2021 15:20;00:52:02;200;37.8617677,32.4452446;37.86178970336914,32.44527816772461;0.003830142
1314;3.11.2021 14:16;3.11.2021 14:59;00:43:05;200;37.90429,32.4954205;37.87400817871094,32.489601135253906;3.405690382
1131;3.11.2021 14:16;3.11.2021 14:43;00:27:24;200;37.9474205,32.5221436;37.9474983215332,32.52212142944336;0.008869042
1080;3.11.2021 14:03;3.11.2021 14:33;00:29:47;200;38.0197585,32.5152969;999,999;14578.89202
1230;3.11.2021 13:59;3.11.2021 15:13;01:14:01;350;37.9042917,32.4954002;37.90436935424805,32.49544143676758;0.009362099
1251;3.11.2021 13:43;3.11.2021 14:15;00:31:54;200;37.92897,32.5095788;37.904361724853516,32.49549102783203;3.002440923
1037;3.11.2021 13:36;3.11.2021 14:38;01:01:14;200;37.8706663,32.5150273;37.89550018310547,32.506141662597656;2.869401594
1240;3.11.2021 13:36;3.11.2021 13:43;00:06:28;50;37.9289627,32.5095168;37.92890930175781,32.50965118408203;0.013197617
1102;3.11.2021 13:28;3.11.2021 15:10;01:41:53;350;37.9245541,32.5076864;37.874900817871094,32.49348068237305;5.66014109
1292;3.11.2021 13:27;3.11.2021 15:00;01:32:35;350;37.92445130649761,32.507720477909324;37.873958587646484,32.489620208740234;5.834834098
1055;3.11.2021 13:08;3.11.2021 13:53;00:45:01;200;37.9790623,32.5171742;37.979061126708984,32.517120361328125;0.004720645
1131;3.11.2021 12:48;3.11.2021 13:13;00:25:09;200;37.9474222,32.5221287;37.94746017456055,32.52212142944336;0.004270434
1037;3.11.2021 12:29;3.11.2021 13:14;00:44:18;200;37.8707065,32.5150569;37.870628356933594,32.51506042480469;0.008694619
1074;3.11.2021 02:51;3.11.2021 03:02;00:10:58;50;37.8486999,32.4990765;37.848751068115234,32.49905014038086;0.006142367
1276;3.11.2021 02:17;3.11.2021 03:08;00:50:49;200;38.0197733,32.5153383;38.019710540771484,32.51525115966797;0.010342569
1106;3.11.2021 02:08;3.11.2021 03:09;01:01:01;200;38.0197323,32.5152979;38.019779205322266,32.515201568603516;0.009920282
1292;3.11.2021 00:56;3.11.2021 01:30;00:33:58;200;37.8720293,32.4988457;37.92451095581055,32.50783920288086;5.888806796
1061;2.11.2021 23:08;2.11.2021 23:30;00:21:37;200;37.8740298,32.4896274;37.88425827026367,32.45766830444336;3.026770791
1232;2.11.2021 23:06;2.11.2021 23:08;00:01:19;50;37.874049,32.4895728;37.874000549316406,32.48965835571289;0.009242147
1322;2.11.2021 21:27;2.11.2021 21:46;00:19:02;200;37.87068961888863,32.483764524873216;37.87311935424805,32.48173141479492;0.323791922
1131;2.11.2021 21:26;2.11.2021 21:49;00:23:22;200;37.9473723,32.5221517;37.94733810424805,32.52220153808594;0.005792741
1039;2.11.2021 20:14;2.11.2021 20:53;00:39:20;200;38.0225522,32.5125203;38.02252960205078,32.51251983642578;0.002513105
1124;2.11.2021 20:12;2.11.2021 20:53;00:40:56;200;38.02251,32.5125587;38.02254867553711,32.512428283691406;0.012206584
1112;2.11.2021 19:58;2.11.2021 20:02;00:04:36;50;37.8776528213806,32.48323753908254;37.87302017211914,32.48168182373047;0.532917586
1281;2.11.2021 19:42;2.11.2021 20:01;00:19:15;200;38.02257275665154,32.51245674382543;37.97917938232422,32.51715850830078;4.842678761
1282;2.11.2021 19:28;2.11.2021 19:51;00:23:05;200;37.86445126667906,32.453647926533534;37.87031936645508,32.486328125;2.941973018
1052;2.11.2021 19:26;2.11.2021 19:27;00:01:16;50;37.86442071197885,32.45356515114742;37.8643684387207,32.45355987548828;0.005830942
1125;2.11.2021 19:25;2.11.2021 19:54;00:28:22;200;37.8644154,32.4535622;37.86922073364258,32.48659133911133;2.94817888
1072;2.11.2021 19:24;2.11.2021 19:47;00:22:34;200;37.8644007,32.4535674;37.869380950927734,32.48666000366211;2.957235435
1296;2.11.2021 19:12;2.11.2021 19:13;00:01:14;50;38.0138115,32.5211427;38.01380157470703,32.5211296081543;0.001591688
1138;2.11.2021 19:04;2.11.2021 19:37;00:33:21;200;37.8731329,32.4817127;37.85285186767578,32.48854064941406;2.33344648
1074;2.11.2021 19:04;2.11.2021 19:30;00:26:09;200;37.873213696328804,32.48179315592393;37.84872055053711,32.49911880493164;3.119447592
1313;2.11.2021 18:59;2.11.2021 21:57;02:57:57;500;37.8536613,32.4233466;37.86677932739258,32.42449188232422;1.462119179
1251;2.11.2021 17:57;2.11.2021 18:01;00:04:26;50;37.928985790384864,32.50962534922409;37.92890930175781,32.509559631347656;0.010274276
1039;2.11.2021 17:49;2.11.2021 18:09;00:20:27;200;38.0225463,32.512534;38.0225715637207,32.51245880126953;0.007161105
1039;2.11.2021 17:48;2.11.2021 17:48;00:00:30;0;38.0225471,32.5125449;38.022579193115234,32.51237869262695;0.014990045
1281;2.11.2021 17:45;2.11.2021 18:08;00:23:11;200;38.0225838,32.5125232;38.02259063720703,32.5124397277832;0.007351235
1119;2.11.2021 17:41;2.11.2021 17:48;00:07:13;50;37.87314977567577,32.481706597240056;37.87763977050781,32.48323059082031;0.516873069
1234;2.11.2021 17:25;2.11.2021 20:27;03:01:23;500;38.0137850736018,32.52111610722681;38.01974868774414,32.5152702331543;0.837851079
1238;2.11.2021 17:14;2.11.2021 17:43;00:28:23;200;37.8633533,32.4701576;37.87487030029297,32.49346160888672;2.413400963
1072;2.11.2021 17:12;2.11.2021 18:02;00:49:41;200;37.8646123,32.4535685;37.86431121826172,32.453521728515625;0.033729589
1296;2.11.2021 17:12;2.11.2021 17:26;00:14:46;200;38.02263598860102,32.512570081418694;38.01383972167969,32.521080017089844;1.229804411
1152;2.11.2021 17:00;2.11.2021 18:29;01:28:44;350;37.876561652135386,32.47403970508678;37.8801383972168,32.4528694152832;1.900161315
1261;2.11.2021 16:59;2.11.2021 18:30;01:31:18;350;37.8765621,32.4740366;37.880191802978516,32.45283126831055;1.904407481
1099;2.11.2021 16:45;2.11.2021 16:57;00:11:47;200;37.8558899,32.4707193;37.86444854736328,32.4536018371582;1.778736901
1175;2.11.2021 16:19;2.11.2021 16:24;00:05:09;50;37.9497694,32.5132762;37.947288513183594,32.522098541259766;0.821295692
1296;2.11.2021 16:03;2.11.2021 16:17;00:13:27;200;38.0226526,32.5124749;38.022518157958984,32.512451171875;0.015093073
1039;2.11.2021 16:03;2.11.2021 16:17;00:13:41;200;38.0226175,32.512544;38.022621154785156,32.512489318847656;0.004807047
1292;2.11.2021 16:02;2.11.2021 16:41;00:39:26;200;37.8666905,32.4244899;37.87192916870117,32.498748779296875;6.544325768
1276;2.11.2021 15:51;2.11.2021 16:20;00:29:24;200;38.0225427,32.5124511;38.019630432128906,32.51533889770508;0.410921336
1106;2.11.2021 15:51;2.11.2021 16:20;00:29:09;200;38.0225927,32.5125246;38.019718170166016,32.51538848876953;0.406326059
1049;2.11.2021 15:34;2.11.2021 15:36;00:02:09;50;37.8884133,32.4936504;37.88840866088867,32.49378967285156;0.012232904
1294;2.11.2021 15:13;2.11.2021 17:13;01:59:40;350;37.8748918,32.4934833;37.89556121826172,32.50606155395508;2.549678025
1072;2.11.2021 14:39;2.11.2021 15:07;00:28:15;200;37.86930772945086,32.4866252392833;37.864471435546875,32.453731536865234;2.937113324
1025;2.11.2021 14:28;2.11.2021 15:07;00:39:25;200;37.8703747,32.4862304;37.8643798828125,32.45362854003906;2.938432712
1282;2.11.2021 14:04;2.11.2021 14:58;00:53:37;200;37.86443713546866,32.453562270568575;37.8644905090332,32.45363998413086;0.009042289
1099;2.11.2021 13:51;2.11.2021 14:09;00:18:36;200;37.8559639,32.4705866;37.85599136352539,32.470550537109375;0.004398873
1161;2.11.2021 13:15;2.11.2021 13:17;00:02:31;50;999,999;38.01972961425781,32.51539993286133;14578.89058
1095;2.11.2021 12:48;2.11.2021 13:00;00:11:50;200;38.0224988,32.512689;38.01380920410156,32.52122116088867;1.221582758
1234;2.11.2021 12:43;2.11.2021 12:58;00:15:15;200;38.0225575,32.5125027;38.01382827758789,32.5211296081543;1.230152177
1087;2.11.2021 12:33;2.11.2021 12:34;00:00:53;0;37.9170205,32.5065806;37.91704177856445,32.50659942626953;0.00288542
1148;2.11.2021 11:56;2.11.2021 12:05;00:09:48;50;38.0197731,32.5152886;38.00907897949219,32.52751159667969;1.600203944
1036;2.11.2021 11:55;2.11.2021 12:05;00:09:13;50;38.0226603,32.5124649;38.01382827758789,32.521148681640625;1.24223587
1322;2.11.2021 11:48;2.11.2021 12:01;00:13:18;200;37.8657233,32.4589314;37.87071990966797,32.48332977294922;2.212582912
1279;2.11.2021 11:44;2.11.2021 14:56;03:12:23;650;37.87074954252492,32.48344665396258;37.87076187133789,32.48344039916992;0.001476754
1071;2.11.2021 11:08;2.11.2021 11:09;00:01:36;50;37.90426141555258,32.49540142527317;37.90428161621094,32.49536895751953;0.003627689
